user_id,post_id,rating
23,257,True
152,257,True
153,257,True
25,257,True
151,257,True
155,257,True
27,257,True
162,257,False
163,257,False
34,257,True
38,257,True
167,257,False
166,257,True
169,257,True
170,257,True
39,257,True
172,257,True
45,257,True
171,257,False
176,257,False
50,257,True
179,257,True
57,257,False
188,257,True
190,257,True
191,257,True
64,257,True
192,257,True
66,257,True
196,257,True
198,257,True
199,257,True
72,257,True
200,257,False
74,257,True
75,257,False
71,257,True
207,257,True
208,257,False
209,257,False
85,257,True
87,257,False
216,257,True
222,257,True
96,257,False
100,257,True
102,257,True
104,257,True
106,257,False
107,257,True
113,257,True
114,257,False
115,257,True
119,257,True
122,257,True
123,257,True
125,257,False
128,258,True
1,258,False
3,258,True
133,258,True
135,258,True
8,258,True
7,258,True
137,258,False
12,258,True
19,258,True
148,258,False
147,258,True
20,258,False
151,258,True
153,258,True
25,258,True
154,258,True
26,258,False
157,258,True
29,258,True
30,258,True
159,258,True
28,258,False
164,258,True
36,258,True
39,258,True
40,258,True
168,258,False
46,258,False
174,258,False
47,258,True
178,258,True
51,258,False
182,258,True
183,258,True
184,258,True
56,258,True
58,258,False
187,258,False
193,258,True
194,258,False
66,258,False
68,258,True
70,258,True
199,258,True
200,258,False
201,258,False
203,258,False
78,258,True
209,258,False
210,258,True
82,258,False
213,258,False
214,258,False
87,258,True
216,258,True
217,258,True
220,258,True
93,258,True
222,258,True
95,258,False
94,258,True
97,258,False
98,258,True
223,258,True
96,258,True
101,258,False
105,258,True
113,258,True
119,258,True
120,258,False
121,258,True
123,258,False
125,258,True
127,258,True
2,259,True
131,259,True
133,259,True
134,259,True
7,259,True
8,259,True
136,259,True
5,259,True
139,259,True
11,259,True
14,259,True
15,259,True
146,259,True
148,259,False
150,259,True
23,259,True
152,259,True
153,259,False
26,259,True
29,259,True
158,259,True
30,259,True
160,259,True
31,259,True
162,259,True
168,259,True
169,259,True
44,259,False
46,259,True
175,259,True
177,259,True
178,259,False
182,259,True
183,259,True
56,259,False
186,259,False
189,259,False
190,259,True
194,259,False
66,259,False
68,259,True
67,259,True
69,259,True
197,259,False
200,259,True
201,259,True
202,259,False
74,259,True
199,259,True
205,259,True
206,259,True
79,259,False
78,259,True
208,259,False
81,259,True
84,259,True
212,259,True
213,259,True
214,259,True
92,259,False
221,259,True
220,259,True
223,259,True
224,259,False
102,259,True
103,259,True
104,259,True
105,259,True
108,259,False
110,259,True
116,259,True
117,259,True
120,259,True
124,259,True
127,259,True
130,260,True
137,260,True
18,260,False
148,260,True
155,260,True
30,260,True
159,260,True
163,260,True
37,260,True
40,260,True
170,260,True
171,260,False
172,260,True
48,260,True
178,260,True
50,260,True
182,260,True
54,260,False
191,260,True
64,260,True
63,260,True
67,260,False
198,260,False
72,260,True
74,260,True
77,260,True
81,260,True
96,260,True
102,260,False
104,260,True
105,260,True
106,260,True
107,260,True
119,260,True
128,261,False
129,261,True
130,261,True
132,261,True
134,261,True
136,261,False
10,261,False
139,261,True
140,261,False
12,261,False
13,261,True
14,261,True
144,261,False
145,261,True
17,261,False
149,261,True
22,261,True
25,261,False
155,261,True
156,261,True
32,261,True
33,261,True
35,261,False
36,261,True
167,261,True
41,261,True
170,261,True
42,261,False
44,261,True
48,261,True
178,261,True
52,261,False
55,261,True
58,261,False
188,261,False
62,261,False
63,261,True
190,261,False
64,261,False
194,261,False
195,261,True
71,261,False
74,261,True
76,261,False
77,261,True
206,261,False
210,261,True
83,261,True
84,261,True
85,261,True
86,261,True
216,261,True
91,261,True
220,261,True
221,261,True
94,261,True
223,261,True
224,261,False
97,261,True
222,261,False
99,261,True
100,261,False
96,261,True
102,261,True
95,261,True
101,261,True
109,261,False
112,261,True
122,261,True
123,261,False
125,261,False
34,262,False
4,262,False
42,262,True
139,262,True
44,262,True
13,262,True
14,262,True
172,262,True
178,262,True
83,262,True
182,262,False
189,262,False
221,262,True
183,262,False
219,262,False
220,262,True
125,262,True
128,263,False
136,263,True
137,263,True
138,263,True
12,263,True
142,263,True
144,263,True
147,263,True
19,263,True
21,263,False
23,263,True
152,263,True
153,263,True
28,263,True
159,263,False
160,263,True
32,263,False
34,263,True
164,263,True
37,263,True
168,263,False
170,263,True
174,263,True
175,263,True
176,263,True
180,263,True
54,263,True
60,263,True
189,263,False
61,263,False
188,263,True
193,263,True
65,263,True
196,263,True
197,263,False
198,263,True
199,263,True
71,263,True
77,263,True
213,263,False
214,263,True
85,263,True
216,263,True
89,263,True
218,263,True
93,263,True
95,263,True
96,263,True
98,263,True
103,263,False
107,263,False
108,263,True
112,263,True
113,263,True
117,263,True
120,263,True
122,263,True
2,264,False
141,264,True
149,264,True
22,264,True
26,264,True
35,264,False
37,264,False
166,264,True
41,264,False
170,264,True
177,264,True
183,264,True
58,264,True
193,264,True
84,264,True
213,264,True
212,264,True
108,264,True
123,264,True
124,264,True
129,265,True
2,265,False
5,265,True
133,265,True
7,265,False
136,265,True
9,265,True
6,265,False
134,265,True
12,265,True
142,265,True
17,265,True
18,265,True
146,265,False
149,265,True
150,265,True
151,265,False
24,265,True
27,265,True
28,265,True
29,265,True
158,265,False
31,265,False
160,265,True
33,265,True
156,265,True
163,265,True
164,265,True
168,265,True
45,265,True
174,265,True
47,265,True
175,265,True
52,265,False
54,265,True
184,265,True
57,265,False
58,265,True
56,265,True
60,265,False
189,265,True
188,265,False
64,265,False
66,265,True
196,265,True
200,265,False
72,265,True
74,265,True
203,265,True
76,265,True
75,265,True
79,265,True
207,265,True
209,265,True
81,265,False
211,265,True
212,265,True
85,265,False
213,265,True
84,265,True
217,265,True
220,265,True
92,265,True
223,265,True
224,265,False
96,265,True
97,265,True
109,265,False
117,265,True
121,265,True
122,265,True
124,265,True
126,265,True
130,266,True
131,266,False
138,266,True
20,266,False
24,266,True
156,266,True
157,266,False
170,266,True
175,266,True
48,266,True
52,266,True
184,266,False
189,266,True
64,266,True
65,266,True
69,266,True
70,266,True
72,266,False
204,266,True
78,266,True
207,266,True
82,266,True
83,266,False
215,266,True
218,266,True
222,266,False
103,266,True
110,266,True
129,267,True
2,267,True
135,267,False
7,267,True
15,267,True
143,267,True
145,267,True
146,267,True
19,267,True
20,267,True
148,267,True
150,267,False
151,267,True
154,267,True
27,267,True
28,267,True
29,267,True
158,267,False
31,267,True
159,267,True
161,267,True
34,267,True
157,267,True
167,267,True
42,267,True
43,267,True
170,267,True
46,267,True
174,267,True
180,267,True
55,267,True
186,267,True
60,267,True
189,267,True
67,267,True
196,267,False
69,267,True
70,267,True
197,267,True
200,267,False
204,267,True
206,267,False
207,267,True
81,267,True
82,267,True
212,267,False
220,267,True
93,267,True
94,267,True
223,267,True
224,267,True
97,267,True
98,267,True
112,267,False
115,267,False
121,267,True
123,267,False
126,267,False
127,267,True
129,268,False
131,268,True
6,268,True
7,268,True
8,268,True
137,268,True
138,268,True
12,268,True
142,268,True
143,268,True
16,268,True
145,268,True
146,268,True
152,268,False
26,268,True
160,268,True
35,268,False
164,268,True
165,268,True
169,268,False
45,268,False
46,268,True
175,268,True
49,268,True
178,268,True
50,268,True
181,268,True
183,268,False
55,268,True
188,268,False
189,268,True
63,268,True
66,268,False
68,268,True
199,268,True
202,268,False
203,268,True
80,268,True
81,268,True
209,268,True
210,268,True
84,268,False
216,268,True
89,268,False
218,268,True
90,268,True
94,268,True
223,268,True
98,268,True
110,268,True
126,268,True
130,269,False
131,269,False
132,269,True
133,269,True
136,269,False
9,269,False
14,269,True
15,269,True
143,269,True
146,269,True
19,269,True
21,269,True
150,269,False
149,269,True
151,269,True
25,269,True
153,269,False
155,269,True
158,269,False
159,269,True
31,269,False
34,269,True
36,269,True
38,269,False
166,269,True
174,269,False
48,269,True
49,269,True
178,269,False
179,269,True
177,269,False
54,269,True
183,269,True
185,269,True
57,269,True
187,269,False
60,269,True
62,269,False
65,269,False
194,269,True
70,269,True
199,269,True
72,269,True
204,269,True
205,269,True
206,269,True
79,269,False
80,269,True
210,269,True
211,269,True
212,269,False
214,269,True
215,269,False
88,269,False
90,269,False
91,269,False
220,269,False
219,269,False
224,269,True
103,269,True
106,269,True
107,269,True
108,269,True
109,269,True
110,269,True
115,269,True
116,269,True
117,269,True
119,269,True
121,269,True
122,269,True
123,269,True
125,269,True
104,270,True
130,271,False
6,271,False
9,271,False
139,271,False
14,271,True
143,271,True
15,271,False
18,271,True
148,271,True
23,271,True
25,271,True
155,271,False
156,271,True
29,271,True
158,271,True
159,271,True
157,271,True
30,271,True
36,271,True
37,271,True
166,271,True
167,271,True
40,271,True
41,271,True
170,271,False
168,271,True
172,271,True
173,271,False
47,271,True
176,271,False
177,271,True
51,271,True
181,271,True
182,271,False
54,271,True
184,271,False
183,271,False
185,271,True
187,271,False
60,271,True
53,271,False
191,271,True
63,271,False
195,271,True
69,271,True
71,271,True
200,271,False
202,271,True
76,271,True
77,271,True
78,271,False
79,271,True
82,271,True
83,271,True
84,271,True
213,271,True
210,271,False
212,271,True
216,271,True
218,271,True
91,271,False
92,271,False
95,271,True
96,271,True
223,271,True
101,271,True
106,271,True
107,271,True
113,271,False
117,271,True
125,271,True
130,272,True
5,272,False
134,272,False
6,272,False
8,272,True
9,272,True
12,272,True
150,272,True
155,272,False
160,272,True
168,272,True
40,272,True
180,272,True
186,272,False
59,272,True
67,272,True
198,272,True
71,272,True
203,272,True
81,272,True
104,272,True
108,272,False
117,272,True
126,272,False
132,273,True
5,273,False
6,273,True
136,273,True
9,273,True
138,273,True
142,273,False
143,273,False
16,273,True
18,273,False
20,273,True
154,273,True
155,273,False
28,273,True
29,273,True
30,273,True
37,273,False
165,273,True
168,273,False
172,273,False
45,273,False
50,273,False
179,273,True
53,273,True
182,273,False
59,273,True
189,273,True
62,273,True
64,273,True
194,273,True
197,273,True
70,273,True
71,273,True
199,273,False
73,273,True
74,273,False
202,273,False
76,273,True
203,273,True
206,273,False
75,273,True
211,273,False
213,273,False
86,273,True
217,273,True
218,273,True
219,273,True
90,273,False
224,273,True
97,273,True
99,273,False
101,273,True
105,273,True
108,273,True
109,273,True
116,273,True
118,273,True
125,273,True
127,273,True
1,274,False
132,274,True
135,274,False
140,274,True
143,274,False
146,274,False
148,274,False
154,274,True
26,274,True
163,274,True
38,274,False
39,274,True
42,274,True
43,274,True
44,274,True
173,274,False
171,274,True
175,274,True
48,274,False
178,274,False
50,274,True
180,274,True
182,274,True
183,274,False
186,274,True
189,274,True
190,274,True
191,274,False
194,274,False
67,274,False
68,274,False
197,274,True
201,274,True
202,274,True
78,274,True
207,274,True
79,274,True
81,274,False
82,274,False
83,274,True
84,274,True
208,274,True
85,274,True
212,274,True
216,274,False
89,274,False
217,274,True
87,274,False
100,274,True
108,274,True
113,274,False
115,274,True
125,274,False
192,275,True
2,275,True
106,275,True
138,275,True
216,275,True
121,275,False
129,276,True
8,276,True
137,276,True
11,276,True
13,276,True
145,276,True
21,276,False
34,276,False
174,276,True
176,276,True
190,276,True
69,276,True
201,276,True
207,276,False
79,276,True
89,276,True
219,276,True
92,276,True
93,276,True
94,276,True
104,276,True
105,276,True
3,277,True
197,277,True
204,277,True
45,277,False
110,277,True
173,277,True
179,277,True
212,277,False
60,277,True
1,278,True
129,278,True
133,278,False
6,278,False
9,278,True
138,278,False
10,278,True
12,278,False
17,278,False
145,278,False
147,278,False
23,278,True
26,278,True
155,278,False
156,278,True
159,278,True
31,278,True
35,278,True
36,278,True
37,278,True
177,278,True
49,278,False
179,278,False
53,278,True
55,278,True
189,278,True
62,278,True
65,278,True
70,278,True
199,278,True
200,278,False
206,278,True
208,278,False
87,278,False
216,278,True
88,278,True
217,278,True
224,278,False
97,278,True
96,278,True
104,278,True
107,278,True
108,278,True
111,278,False
113,278,True
117,278,False
120,278,True
6,279,True
138,279,True
108,279,False
20,279,False
213,279,True
85,279,True
182,279,True
184,279,True
156,279,True
221,279,True
130,280,True
7,280,True
8,280,False
10,280,True
141,280,True
15,280,False
17,280,True
19,280,True
150,280,True
153,280,True
157,280,True
34,280,False
164,280,True
37,280,True
165,280,True
38,280,True
169,280,True
171,280,False
47,280,True
49,280,True
62,280,True
197,280,True
71,280,True
199,280,True
201,280,False
77,280,True
78,280,True
209,280,False
82,280,True
211,280,True
84,280,True
212,280,True
94,280,True
223,280,True
99,280,False
101,280,True
113,280,True
125,280,True
126,280,False
127,280,False
65,281,False
35,281,True
36,281,True
101,281,True
163,281,True
3,281,True
40,281,True
202,281,True
85,281,True
56,281,False
189,281,True
3,282,True
4,282,False
133,282,True
8,282,True
9,282,False
142,282,True
16,282,True
24,282,True
162,282,True
35,282,True
36,282,True
38,282,False
170,282,True
42,282,True
46,282,True
176,282,True
60,282,True
72,282,True
76,282,True
79,282,True
211,282,False
214,282,True
220,282,False
98,282,True
101,282,True
107,282,True
114,282,False
126,282,True
127,282,True
24,283,True
122,283,True
179,283,True
37,283,False
131,284,True
132,284,True
136,284,True
9,284,True
143,284,True
146,284,True
149,284,True
153,284,True
161,284,True
164,284,True
37,284,True
38,284,True
170,284,True
172,284,False
173,284,True
46,284,True
45,284,True
51,284,False
180,284,True
53,284,False
183,284,True
56,284,True
60,284,False
192,284,True
195,284,True
70,284,True
201,284,False
204,284,True
205,284,False
206,284,False
207,284,True
212,284,True
88,284,False
91,284,True
220,284,False
93,284,True
94,284,True
221,284,True
101,284,True
106,284,True
113,284,True
126,284,True
127,284,True
104,285,False
107,285,False
205,285,True
219,285,True
144,285,True
214,285,True
91,285,True
129,286,True
5,286,True
6,286,False
140,286,False
143,286,True
15,286,True
18,286,True
148,286,True
23,286,True
152,286,True
27,286,True
156,286,True
158,286,True
161,286,False
163,286,True
167,286,False
168,286,True
172,286,True
44,286,True
46,286,False
175,286,True
176,286,True
50,286,False
180,286,True
182,286,True
55,286,True
58,286,True
188,286,True
189,286,True
66,286,True
198,286,False
201,286,True
79,286,True
208,286,True
212,286,True
214,286,True
88,286,False
89,286,False
218,286,True
219,286,True
220,286,True
90,286,True
95,286,False
96,286,True
99,286,True
103,286,True
104,286,False
109,286,False
114,286,True
115,286,True
126,286,True
2,287,True
6,287,True
9,287,True
11,287,True
21,287,True
25,287,True
32,287,False
38,287,True
39,287,False
46,287,False
54,287,False
58,287,True
59,287,True
61,287,True
65,287,False
69,287,False
72,287,True
79,287,False
81,287,True
82,287,False
84,287,True
85,287,True
87,287,True
93,287,True
98,287,True
101,287,False
102,287,True
103,287,True
105,287,True
114,287,True
116,287,False
117,287,True
118,287,True
120,287,False
121,287,True
127,287,True
130,287,True
131,287,True
133,287,False
134,287,True
135,287,True
137,287,False
140,287,True
144,287,False
145,287,True
146,287,True
148,287,True
152,287,True
157,287,True
158,287,True
160,287,True
163,287,True
166,287,True
167,287,True
168,287,True
169,287,True
170,287,True
171,287,False
175,287,True
176,287,False
179,287,True
180,287,True
181,287,True
184,287,True
185,287,True
187,287,True
188,287,True
193,287,True
194,287,True
198,287,False
200,287,True
201,287,False
202,287,True
203,287,True
205,287,True
212,287,True
214,287,True
218,287,True
219,287,True
220,287,True
221,287,False
224,287,True
1,288,False
67,288,True
105,288,True
46,288,True
51,288,True
21,288,True
55,288,True
1,289,True
2,289,True
3,289,True
131,289,True
5,289,True
6,289,True
133,289,True
136,289,False
10,289,False
142,289,True
143,289,False
16,289,True
15,289,True
19,289,True
147,289,False
20,289,False
148,289,True
151,289,True
25,289,True
27,289,False
28,289,True
156,289,True
30,289,True
31,289,False
157,289,True
161,289,False
35,289,True
165,289,True
38,289,True
44,289,False
173,289,True
174,289,True
47,289,True
176,289,True
175,289,True
178,289,False
179,289,True
53,289,False
54,289,True
184,289,False
56,289,True
58,289,False
185,289,False
57,289,True
64,289,True
192,289,True
66,289,True
198,289,True
71,289,False
70,289,True
199,289,True
202,289,True
203,289,False
74,289,False
204,289,True
78,289,True
80,289,True
210,289,True
216,289,False
217,289,True
218,289,True
90,289,True
88,289,False
92,289,True
94,289,True
223,289,False
96,289,True
97,289,True
110,289,True
112,289,False
113,289,False
114,289,True
118,289,True
122,289,True
123,289,False
124,289,False
1,290,True
130,290,True
2,290,False
3,290,True
9,290,True
19,290,True
148,290,True
20,290,False
25,290,False
29,290,True
157,290,True
159,290,False
33,290,True
167,290,True
40,290,False
43,290,True
175,290,True
184,290,True
56,290,False
189,290,True
71,290,True
199,290,False
74,290,False
76,290,False
77,290,True
208,290,False
81,290,False
86,290,True
89,290,True
222,290,True
97,290,False
102,290,True
107,290,True
110,290,True
115,290,True
116,290,True
118,290,False
132,291,False
6,291,False
12,291,True
145,291,False
22,291,True
23,291,True
24,291,True
36,291,True
173,291,True
61,291,True
64,291,True
204,291,True
78,291,True
79,291,False
82,291,True
217,291,False
95,291,True
99,291,False
100,291,True
116,291,True
129,292,True
2,292,True
130,292,True
6,292,True
10,292,True
139,292,True
15,292,False
144,292,True
147,292,True
19,292,False
149,292,True
150,292,True
152,292,True
28,292,True
29,292,True
156,292,True
35,292,True
169,292,True
172,292,False
44,292,True
47,292,True
48,292,True
49,292,False
177,292,True
51,292,True
178,292,True
54,292,True
183,292,False
56,292,True
185,292,True
184,292,False
59,292,True
187,292,False
194,292,True
196,292,True
199,292,True
73,292,True
202,292,True
78,292,True
207,292,False
208,292,False
209,292,False
80,292,True
83,292,True
213,292,False
86,292,True
217,292,True
90,292,True
221,292,True
94,292,True
95,292,True
99,292,False
102,292,True
106,292,True
108,292,False
112,292,True
119,292,True
127,292,True
129,293,True
2,293,False
8,293,True
9,293,True
145,293,True
17,293,True
147,293,False
148,293,True
21,293,True
151,293,True
27,293,True
160,293,True
34,293,True
163,293,True
164,293,True
40,293,True
168,293,True
170,293,False
171,293,False
44,293,True
47,293,True
176,293,False
177,293,True
50,293,False
182,293,False
185,293,True
57,293,True
59,293,True
188,293,False
189,293,True
62,293,True
64,293,False
196,293,False
69,293,True
200,293,True
74,293,False
76,293,False
204,293,False
79,293,True
211,293,True
85,293,True
215,293,True
89,293,False
91,293,True
103,293,True
105,293,True
107,293,True
113,293,True
116,293,False
117,293,True
118,293,True
123,293,True
129,294,False
200,294,True
44,294,True
110,294,False
84,294,True
215,294,True
159,294,True
128,295,True
2,295,False
131,295,True
3,295,True
8,295,False
137,295,False
139,295,True
144,295,False
146,295,True
148,295,False
20,295,True
149,295,False
154,295,True
155,295,True
156,295,True
158,295,True
159,295,True
33,295,True
161,295,True
36,295,False
38,295,False
169,295,True
171,295,False
173,295,True
46,295,True
175,295,False
176,295,True
50,295,True
180,295,True
182,295,False
55,295,True
185,295,True
63,295,False
193,295,True
67,295,True
72,295,True
201,295,True
73,295,False
203,295,False
76,295,False
208,295,True
211,295,True
212,295,True
83,295,True
87,295,False
88,295,True
89,295,True
219,295,True
94,295,True
97,295,False
106,295,False
107,295,False
111,295,True
117,295,True
121,295,True
129,296,True
133,296,True
14,296,True
144,296,True
17,296,True
146,296,True
156,296,False
29,296,True
158,296,True
159,296,True
32,296,False
31,296,True
162,296,True
36,296,True
37,296,True
40,296,False
170,296,True
45,296,False
174,296,True
175,296,False
48,296,True
50,296,True
180,296,True
53,296,True
54,296,True
183,296,False
55,296,True
186,296,True
188,296,True
193,296,True
66,296,True
194,296,True
199,296,True
202,296,True
75,296,True
78,296,True
208,296,True
210,296,True
85,296,True
214,296,True
90,296,True
92,296,True
221,296,True
94,296,True
224,296,True
97,296,True
98,296,True
105,296,True
106,296,True
111,296,True
112,296,True
116,296,False
126,296,True
193,297,True
102,297,True
7,297,True
112,297,False
17,297,True
210,297,True
81,297,True
188,297,True
21,297,True
22,297,True
153,297,True
91,297,True
92,297,True
222,297,True
1,298,False
4,298,True
14,298,False
17,298,True
19,298,True
20,298,True
22,298,True
24,298,False
26,298,True
27,298,False
29,298,True
30,298,True
33,298,False
36,298,True
37,298,True
38,298,False
40,298,True
41,298,True
46,298,True
47,298,True
51,298,False
52,298,False
53,298,True
55,298,True
57,298,True
58,298,True
59,298,True
65,298,True
67,298,True
70,298,True
71,298,True
72,298,True
73,298,True
74,298,True
80,298,True
82,298,True
86,298,True
87,298,True
88,298,False
90,298,True
91,298,False
94,298,True
96,298,True
97,298,True
102,298,True
103,298,False
104,298,True
105,298,True
106,298,True
107,298,True
110,298,True
114,298,True
115,298,True
116,298,True
117,298,True
119,298,True
125,298,False
126,298,True
127,298,False
135,298,False
136,298,False
139,298,True
141,298,True
143,298,False
159,298,True
161,298,True
165,298,False
170,298,False
171,298,True
175,298,False
177,298,True
180,298,True
193,298,False
194,298,True
195,298,False
197,298,True
201,298,True
209,298,True
214,298,True
217,298,True
222,298,True
2,299,False
3,299,False
132,299,True
133,299,True
9,299,True
12,299,True
146,299,True
150,299,False
153,299,True
30,299,True
34,299,True
41,299,True
44,299,True
184,299,True
186,299,True
61,299,True
192,299,True
67,299,True
71,299,True
201,299,True
75,299,True
76,299,True
205,299,True
212,299,True
214,299,False
220,299,False
99,299,True
101,299,True
105,299,True
107,299,False
113,299,True
116,299,True
117,299,True
121,299,False
124,299,False
127,299,True
134,300,False
8,300,True
11,300,True
142,300,True
146,300,True
22,300,True
23,300,False
152,300,False
27,300,True
28,300,False
157,300,True
156,300,False
31,300,False
35,300,True
36,300,True
37,300,True
163,300,True
168,300,True
170,300,False
171,300,True
47,300,False
52,300,True
180,300,False
182,300,True
55,300,True
56,300,True
183,300,True
87,300,True
59,300,True
187,300,True
61,300,True
189,300,True
63,300,True
64,300,True
194,300,True
67,300,True
66,300,True
197,300,True
198,300,True
71,300,True
69,300,True
201,300,True
202,300,True
75,300,True
78,300,True
79,300,True
209,300,True
211,300,False
213,300,True
86,300,True
214,300,True
88,300,True
217,300,False
89,300,False
91,300,True
92,300,True
93,300,True
220,300,True
215,300,True
95,300,False
97,300,False
98,300,True
219,300,False
100,300,True
101,300,True
104,300,True
105,300,False
106,300,False
109,300,True
113,300,False
115,300,True
116,300,True
117,300,True
121,300,True
64,301,False
3,301,True
168,301,False
13,301,False
176,301,False
210,301,True
179,301,True
52,301,True
183,301,True
220,301,False
125,301,True
129,302,False
2,302,True
136,302,True
9,302,True
139,302,False
140,302,True
15,302,False
147,302,True
20,302,True
151,302,True
23,302,True
154,302,True
28,302,False
30,302,True
32,302,False
162,302,True
163,302,True
164,302,False
38,302,True
166,302,True
171,302,True
45,302,True
46,302,True
175,302,True
178,302,False
51,302,False
181,302,True
53,302,False
185,302,True
59,302,True
189,302,True
62,302,False
191,302,True
193,302,True
194,302,True
195,302,True
65,302,False
198,302,True
199,302,True
207,302,True
209,302,True
210,302,True
84,302,True
86,302,False
214,302,True
220,302,True
221,302,True
97,302,True
101,302,True
102,302,True
104,302,True
107,302,True
109,302,False
113,302,True
114,302,False
115,302,False
116,302,True
118,302,True
119,302,True
125,302,True
137,303,True
9,303,False
74,303,True
172,303,True
204,303,False
120,303,True
92,303,False
176,303,False
18,303,True
54,303,False
119,303,True
184,303,True
156,303,True
128,304,True
131,304,False
7,304,True
8,304,True
9,304,True
139,304,True
17,304,True
146,304,False
147,304,True
24,304,True
153,304,True
156,304,True
160,304,True
32,304,True
166,304,True
167,304,True
168,304,False
169,304,False
173,304,True
174,304,False
46,304,True
48,304,True
49,304,False
175,304,False
179,304,True
180,304,True
54,304,False
55,304,True
184,304,True
58,304,True
189,304,False
63,304,True
194,304,True
67,304,False
195,304,True
72,304,True
201,304,False
202,304,True
76,304,True
204,304,False
207,304,True
81,304,True
210,304,True
84,304,True
86,304,True
87,304,True
216,304,True
90,304,True
219,304,False
223,304,True
103,304,True
110,304,True
111,304,True
114,304,False
117,304,False
119,304,True
122,304,True
123,304,False
124,304,True
125,304,True
38,305,True
139,305,True
77,305,True
82,305,True
181,305,True
119,305,True
217,305,True
157,305,True
128,306,True
1,306,False
129,306,False
3,306,False
5,306,True
136,306,True
142,306,False
15,306,True
16,306,True
17,306,True
146,306,False
148,306,True
23,306,True
24,306,True
153,306,True
156,306,True
28,306,True
163,306,True
167,306,True
41,306,False
169,306,True
171,306,False
45,306,True
176,306,True
177,306,True
180,306,True
57,306,False
186,306,True
59,306,True
187,306,False
63,306,False
192,306,True
67,306,True
196,306,True
197,306,True
198,306,False
200,306,True
202,306,True
75,306,True
204,306,True
205,306,False
80,306,False
82,306,True
211,306,True
89,306,True
218,306,True
91,306,True
220,306,True
93,306,False
222,306,True
92,306,True
223,306,True
97,306,False
98,306,True
99,306,True
100,306,True
108,306,True
113,306,False
114,306,False
117,306,True
118,306,True
119,306,False
123,306,True
124,306,True
125,306,False
127,306,True
128,307,True
2,307,True
3,307,True
4,307,True
134,307,False
7,307,True
8,307,True
136,307,True
9,307,True
139,307,True
12,307,True
138,307,True
143,307,True
16,307,True
146,307,True
20,307,True
21,307,True
149,307,True
151,307,False
152,307,True
24,307,True
28,307,False
29,307,False
33,307,True
162,307,True
34,307,False
164,307,True
37,307,True
166,307,False
163,307,True
38,307,True
43,307,False
172,307,False
44,307,True
173,307,True
171,307,True
176,307,True
178,307,True
50,307,True
52,307,False
180,307,False
54,307,False
189,307,False
62,307,True
61,307,True
191,307,True
67,307,True
68,307,True
69,307,False
197,307,False
71,307,False
202,307,False
74,307,False
76,307,True
205,307,True
203,307,True
208,307,True
211,307,False
212,307,True
85,307,True
214,307,False
83,307,False
213,307,True
89,307,True
217,307,False
86,307,True
219,307,True
94,307,True
224,307,True
97,307,True
102,307,True
118,307,True
122,307,True
124,307,True
3,308,True
5,308,True
136,308,True
13,308,True
14,308,True
150,308,True
154,308,False
160,308,True
35,308,True
36,308,False
38,308,False
169,308,True
45,308,True
179,308,True
75,308,True
83,308,True
211,308,False
87,308,False
220,308,False
221,308,False
97,308,True
124,308,True
126,308,True
3,309,True
131,309,True
6,309,True
135,309,True
10,309,False
11,309,True
14,309,True
15,309,False
142,309,True
17,309,True
147,309,True
21,309,True
151,309,True
152,309,False
27,309,True
155,309,True
158,309,False
30,309,False
31,309,True
159,309,False
34,309,True
160,309,True
36,309,True
37,309,False
39,309,False
40,309,True
167,309,True
43,309,True
172,309,True
171,309,False
46,309,True
49,309,False
178,309,False
180,309,False
182,309,True
55,309,False
184,309,True
186,309,False
59,309,True
60,309,True
189,309,False
192,309,False
65,309,True
66,309,True
69,309,True
198,309,False
199,309,False
205,309,True
77,309,True
208,309,True
81,309,True
210,309,False
83,309,False
212,309,True
85,309,False
211,309,True
87,309,True
219,309,True
94,309,True
97,309,False
100,309,False
103,309,True
104,309,True
107,309,True
110,309,True
111,309,True
114,309,True
118,309,True
120,309,False
123,309,True
132,310,True
7,310,True
140,310,True
29,310,True
160,310,False
32,310,True
44,310,False
174,310,False
176,310,True
184,310,True
193,310,True
196,310,True
202,310,True
209,310,True
86,310,False
219,310,False
93,310,True
222,310,True
113,310,True
128,311,True
1,311,True
129,311,True
5,311,True
9,311,False
140,311,True
143,311,True
18,311,False
20,311,True
148,311,True
150,311,False
23,311,False
26,311,True
27,311,True
158,311,True
31,311,True
162,311,True
164,311,True
36,311,True
169,311,True
44,311,False
47,311,True
176,311,True
49,311,True
181,311,True
53,311,True
182,311,True
57,311,True
58,311,True
186,311,True
68,311,True
71,311,False
202,311,False
74,311,False
75,311,False
209,311,False
82,311,True
83,311,True
211,311,False
213,311,True
214,311,True
210,311,True
88,311,True
217,311,True
219,311,True
92,311,True
94,311,True
222,311,True
224,311,True
96,311,True
99,311,False
100,311,True
101,311,True
111,311,True
112,311,False
113,311,False
116,311,True
121,311,True
127,311,True
2,312,True
131,312,True
132,312,True
6,312,True
135,312,False
9,312,True
143,312,True
15,312,True
145,312,True
17,312,False
19,312,True
20,312,True
144,312,True
22,312,True
28,312,True
156,312,True
159,312,False
161,312,True
34,312,True
164,312,True
165,312,False
166,312,True
167,312,True
42,312,False
171,312,True
172,312,False
46,312,True
175,312,True
176,312,True
179,312,False
52,312,True
181,312,True
182,312,True
186,312,True
187,312,True
188,312,True
59,312,True
62,312,True
190,312,True
